image_path,label
processed_images\happy_Training_73261155.jpg_0.jpg,happy
processed_images\happy_Training_73261753.jpg_0.jpg,happy
processed_images\happy_Training_73270913.jpg_0.jpg,happy
processed_images\happy_Training_73279136.jpg_0.jpg,happy
processed_images\happy_Training_7329486.jpg_0.jpg,happy
processed_images\happy_Training_73307483.jpg_0.jpg,happy
processed_images\happy_Training_73322651.jpg_0.jpg,happy
processed_images\happy_Training_73326471.jpg_0.jpg,happy
processed_images\happy_Training_73343996.jpg_0.jpg,happy
processed_images\happy_Training_73379433.jpg_0.jpg,happy
processed_images\happy_Training_73403820.jpg_0.jpg,happy
processed_images\happy_Training_73417491.jpg_0.jpg,happy
processed_images\happy_Training_73461360.jpg_0.jpg,happy
processed_images\happy_Training_73467618.jpg_0.jpg,happy
processed_images\happy_Training_73482669.jpg_0.jpg,happy
processed_images\happy_Training_73486392.jpg_0.jpg,happy
processed_images\happy_Training_73533221.jpg_0.jpg,happy
processed_images\happy_Training_73543431.jpg_0.jpg,happy
processed_images\happy_Training_73554901.jpg_0.jpg,happy
processed_images\happy_Training_73561995.jpg_0.jpg,happy
processed_images\happy_Training_73566827.jpg_0.jpg,happy
processed_images\happy_Training_73591763.jpg_0.jpg,happy
processed_images\happy_Training_73594954.jpg_0.jpg,happy
processed_images\happy_Training_73598494.jpg_0.jpg,happy
processed_images\happy_Training_73600586.jpg_0.jpg,happy
processed_images\happy_Training_73601591.jpg_0.jpg,happy
processed_images\happy_Training_73639399.jpg_0.jpg,happy
processed_images\happy_Training_73657945.jpg_0.jpg,happy
processed_images\happy_Training_73670713.jpg_0.jpg,happy
processed_images\happy_Training_73689680.jpg_0.jpg,happy
processed_images\happy_Training_73694624.jpg_0.jpg,happy
processed_images\happy_Training_73708771.jpg_0.jpg,happy
processed_images\happy_Training_73712000.jpg_0.jpg,happy
processed_images\happy_Training_73722737.jpg_0.jpg,happy
processed_images\happy_Training_73743184.jpg_0.jpg,happy
processed_images\happy_Training_73759366.jpg_0.jpg,happy
processed_images\happy_Training_73764577.jpg_0.jpg,happy
processed_images\happy_Training_73793523.jpg_0.jpg,happy
processed_images\happy_Training_73797106.jpg_0.jpg,happy
processed_images\happy_Training_73849025.jpg_0.jpg,happy
processed_images\happy_Training_73897382.jpg_0.jpg,happy
processed_images\happy_Training_73918579.jpg_0.jpg,happy
processed_images\happy_Training_73926365.jpg_0.jpg,happy
processed_images\happy_Training_73947302.jpg_0.jpg,happy
processed_images\happy_Training_73948931.jpg_0.jpg,happy
processed_images\happy_Training_73990575.jpg_0.jpg,happy
processed_images\happy_Training_74006160.jpg_0.jpg,happy
processed_images\happy_Training_74021988.jpg_0.jpg,happy
processed_images\happy_Training_74023728.jpg_0.jpg,happy
processed_images\happy_Training_74038421.jpg_0.jpg,happy
processed_images\happy_Training_74048202.jpg_0.jpg,happy
processed_images\happy_Training_74053415.jpg_0.jpg,happy
processed_images\happy_Training_7406037.jpg_0.jpg,happy
processed_images\happy_Training_74069870.jpg_0.jpg,happy
processed_images\happy_Training_74071611.jpg_0.jpg,happy
processed_images\happy_Training_74093226.jpg_0.jpg,happy
processed_images\happy_Training_74110506.jpg_0.jpg,happy
processed_images\happy_Training_74110791.jpg_0.jpg,happy
processed_images\happy_Training_74120983.jpg_0.jpg,happy
processed_images\happy_Training_74136864.jpg_0.jpg,happy
processed_images\happy_Training_74148212.jpg_0.jpg,happy
processed_images\happy_Training_7419796.jpg_0.jpg,happy
processed_images\happy_Training_74266633.jpg_0.jpg,happy
processed_images\happy_Training_74286535.jpg_0.jpg,happy
processed_images\happy_Training_7429754.jpg_0.jpg,happy
processed_images\happy_Training_7430424.jpg_0.jpg,happy
processed_images\happy_Training_74304339.jpg_0.jpg,happy
processed_images\happy_Training_74326986.jpg_0.jpg,happy
processed_images\happy_Training_74353655.jpg_0.jpg,happy
processed_images\happy_Training_74370926.jpg_0.jpg,happy
processed_images\happy_Training_74394840.jpg_0.jpg,happy
processed_images\happy_Training_74423870.jpg_0.jpg,happy
processed_images\happy_Training_74434471.jpg_0.jpg,happy
processed_images\happy_Training_74438098.jpg_0.jpg,happy
processed_images\happy_Training_74453912.jpg_0.jpg,happy
processed_images\happy_Training_74475369.jpg_0.jpg,happy
processed_images\happy_Training_74497274.jpg_0.jpg,happy
processed_images\happy_Training_74511808.jpg_0.jpg,happy
processed_images\happy_Training_74515538.jpg_0.jpg,happy
processed_images\happy_Training_74521396.jpg_0.jpg,happy
processed_images\happy_Training_74523490.jpg_0.jpg,happy
processed_images\happy_Training_74564359.jpg_0.jpg,happy
processed_images\happy_Training_74568103.jpg_0.jpg,happy
processed_images\happy_Training_74576949.jpg_0.jpg,happy
processed_images\happy_Training_7459286.jpg_0.jpg,happy
processed_images\happy_Training_74602644.jpg_0.jpg,happy
processed_images\happy_Training_7463094.jpg_0.jpg,happy
processed_images\happy_Training_74635756.jpg_0.jpg,happy
processed_images\happy_Training_74636486.jpg_0.jpg,happy
processed_images\happy_Training_74637851.jpg_0.jpg,happy
processed_images\happy_Training_74648012.jpg_0.jpg,happy
processed_images\happy_Training_74654028.jpg_0.jpg,happy
processed_images\happy_Training_74669875.jpg_0.jpg,happy
processed_images\happy_Training_74669901.jpg_0.jpg,happy
processed_images\happy_Training_74675261.jpg_0.jpg,happy
processed_images\happy_Training_74703765.jpg_0.jpg,happy
processed_images\happy_Training_74733934.jpg_0.jpg,happy
processed_images\happy_Training_74743353.jpg_0.jpg,happy
processed_images\happy_Training_74743959.jpg_0.jpg,happy
processed_images\happy_Training_74751080.jpg_0.jpg,happy
processed_images\happy_Training_74758860.jpg_0.jpg,happy
processed_images\happy_Training_7477090.jpg_0.jpg,happy
processed_images\happy_Training_74771618.jpg_0.jpg,happy
processed_images\happy_Training_74789575.jpg_0.jpg,happy
processed_images\happy_Training_74791463.jpg_0.jpg,happy
processed_images\happy_Training_74792733.jpg_0.jpg,happy
processed_images\happy_Training_74793686.jpg_0.jpg,happy
processed_images\happy_Training_74794895.jpg_0.jpg,happy
processed_images\happy_Training_74823768.jpg_0.jpg,happy
processed_images\happy_Training_74863333.jpg_0.jpg,happy
processed_images\happy_Training_74886043.jpg_0.jpg,happy
processed_images\happy_Training_74895186.jpg_0.jpg,happy
processed_images\happy_Training_74905009.jpg_0.jpg,happy
processed_images\happy_Training_74950914.jpg_0.jpg,happy
processed_images\happy_Training_74960993.jpg_0.jpg,happy
processed_images\happy_Training_74963185.jpg_0.jpg,happy
processed_images\happy_Training_74971731.jpg_0.jpg,happy
processed_images\happy_Training_74989555.jpg_0.jpg,happy
processed_images\happy_Training_75003349.jpg_0.jpg,happy
processed_images\happy_Training_75032613.jpg_0.jpg,happy
processed_images\happy_Training_75082441.jpg_0.jpg,happy
processed_images\happy_Training_75086408.jpg_0.jpg,happy
processed_images\happy_Training_75092429.jpg_0.jpg,happy
processed_images\happy_Training_75118965.jpg_0.jpg,happy
processed_images\happy_Training_75251590.jpg_0.jpg,happy
processed_images\happy_Training_7526639.jpg_0.jpg,happy
processed_images\happy_Training_75268508.jpg_0.jpg,happy
processed_images\happy_Training_75285517.jpg_0.jpg,happy
processed_images\happy_Training_75293350.jpg_0.jpg,happy
processed_images\happy_Training_75321044.jpg_0.jpg,happy
processed_images\happy_Training_75330103.jpg_0.jpg,happy
processed_images\happy_Training_75333673.jpg_0.jpg,happy
processed_images\happy_Training_75361288.jpg_0.jpg,happy
processed_images\happy_Training_75373865.jpg_0.jpg,happy
processed_images\happy_Training_75381331.jpg_0.jpg,happy
processed_images\happy_Training_75417506.jpg_0.jpg,happy
processed_images\happy_Training_75422870.jpg_0.jpg,happy
processed_images\happy_Training_75443378.jpg_0.jpg,happy
processed_images\happy_Training_75455445.jpg_0.jpg,happy
processed_images\happy_Training_75468042.jpg_0.jpg,happy
processed_images\happy_Training_75474930.jpg_0.jpg,happy
processed_images\happy_Training_75478771.jpg_0.jpg,happy
processed_images\happy_Training_75479705.jpg_0.jpg,happy
processed_images\happy_Training_75497363.jpg_0.jpg,happy
processed_images\happy_Training_7550839.jpg_0.jpg,happy
processed_images\happy_Training_75540872.jpg_0.jpg,happy
processed_images\happy_Training_75543218.jpg_0.jpg,happy
processed_images\happy_Training_75584576.jpg_0.jpg,happy
processed_images\happy_Training_75585549.jpg_0.jpg,happy
processed_images\happy_Training_75592245.jpg_0.jpg,happy
processed_images\happy_Training_75614920.jpg_0.jpg,happy
processed_images\happy_Training_75628454.jpg_0.jpg,happy
processed_images\happy_Training_75634352.jpg_0.jpg,happy
processed_images\happy_Training_75656118.jpg_0.jpg,happy
processed_images\happy_Training_75656269.jpg_0.jpg,happy
processed_images\happy_Training_7565766.jpg_0.jpg,happy
processed_images\happy_Training_75661231.jpg_0.jpg,happy
processed_images\happy_Training_75681485.jpg_0.jpg,happy
processed_images\happy_Training_75762808.jpg_0.jpg,happy
processed_images\happy_Training_75777548.jpg_0.jpg,happy
processed_images\happy_Training_75818211.jpg_0.jpg,happy
processed_images\happy_Training_75844344.jpg_0.jpg,happy
processed_images\happy_Training_75920236.jpg_0.jpg,happy
processed_images\happy_Training_75942501.jpg_0.jpg,happy
processed_images\happy_Training_75997292.jpg_0.jpg,happy
processed_images\happy_Training_7600972.jpg_0.jpg,happy
processed_images\happy_Training_76011609.jpg_0.jpg,happy
processed_images\happy_Training_76015051.jpg_0.jpg,happy
processed_images\happy_Training_76042709.jpg_0.jpg,happy
processed_images\happy_Training_76047666.jpg_0.jpg,happy
processed_images\happy_Training_76070854.jpg_0.jpg,happy
processed_images\happy_Training_76109253.jpg_0.jpg,happy
processed_images\happy_Training_76119559.jpg_0.jpg,happy
processed_images\happy_Training_76126489.jpg_0.jpg,happy
processed_images\happy_Training_76151378.jpg_0.jpg,happy
processed_images\happy_Training_76174136.jpg_0.jpg,happy
processed_images\happy_Training_76177335.jpg_0.jpg,happy
processed_images\happy_Training_7618261.jpg_0.jpg,happy
processed_images\happy_Training_76183098.jpg_0.jpg,happy
processed_images\happy_Training_76185431.jpg_0.jpg,happy
processed_images\happy_Training_76186346.jpg_0.jpg,happy
processed_images\happy_Training_76186866.jpg_0.jpg,happy
processed_images\happy_Training_76258078.jpg_0.jpg,happy
processed_images\happy_Training_76265653.jpg_0.jpg,happy
processed_images\happy_Training_76274868.jpg_0.jpg,happy
processed_images\happy_Training_76276874.jpg_0.jpg,happy
processed_images\happy_Training_76287939.jpg_0.jpg,happy
processed_images\happy_Training_76305515.jpg_0.jpg,happy
processed_images\happy_Training_76330499.jpg_0.jpg,happy
processed_images\happy_Training_76337558.jpg_0.jpg,happy
processed_images\happy_Training_76359149.jpg_0.jpg,happy
processed_images\happy_Training_7636683.jpg_0.jpg,happy
processed_images\happy_Training_76376562.jpg_0.jpg,happy
processed_images\happy_Training_76412557.jpg_0.jpg,happy
processed_images\happy_Training_76432922.jpg_0.jpg,happy
processed_images\happy_Training_7643798.jpg_0.jpg,happy
processed_images\happy_Training_7645329.jpg_0.jpg,happy
processed_images\happy_Training_76466865.jpg_0.jpg,happy
processed_images\happy_Training_76472582.jpg_0.jpg,happy
processed_images\happy_Training_76480812.jpg_0.jpg,happy
processed_images\happy_Training_76496547.jpg_0.jpg,happy
processed_images\happy_Training_76501326.jpg_0.jpg,happy
processed_images\happy_Training_765099.jpg_0.jpg,happy
processed_images\happy_Training_7651749.jpg_0.jpg,happy
processed_images\happy_Training_76525264.jpg_0.jpg,happy
processed_images\happy_Training_76557019.jpg_0.jpg,happy
processed_images\happy_Training_76578410.jpg_0.jpg,happy
processed_images\happy_Training_76587968.jpg_0.jpg,happy
processed_images\happy_Training_7660244.jpg_0.jpg,happy
processed_images\happy_Training_76603507.jpg_0.jpg,happy
processed_images\happy_Training_76603658.jpg_0.jpg,happy
processed_images\happy_Training_76678690.jpg_0.jpg,happy
processed_images\happy_Training_76713664.jpg_0.jpg,happy
processed_images\happy_Training_76734913.jpg_0.jpg,happy
processed_images\happy_Training_76746482.jpg_0.jpg,happy
processed_images\happy_Training_76747378.jpg_0.jpg,happy
processed_images\happy_Training_76776297.jpg_0.jpg,happy
processed_images\happy_Training_76776789.jpg_0.jpg,happy
processed_images\happy_Training_76779007.jpg_0.jpg,happy
processed_images\happy_Training_76797592.jpg_0.jpg,happy
processed_images\happy_Training_76798321.jpg_0.jpg,happy
processed_images\happy_Training_76806381.jpg_0.jpg,happy
processed_images\happy_Training_76820039.jpg_0.jpg,happy
processed_images\happy_Training_76846103.jpg_0.jpg,happy
processed_images\happy_Training_76853785.jpg_0.jpg,happy
processed_images\happy_Training_76857396.jpg_0.jpg,happy
processed_images\happy_Training_76877708.jpg_0.jpg,happy
processed_images\happy_Training_76888440.jpg_0.jpg,happy
processed_images\happy_Training_76919512.jpg_0.jpg,happy
processed_images\happy_Training_76922186.jpg_0.jpg,happy
processed_images\happy_Training_76991068.jpg_0.jpg,happy
processed_images\happy_Training_76994474.jpg_0.jpg,happy
processed_images\happy_Training_77041479.jpg_0.jpg,happy
processed_images\happy_Training_77053835.jpg_0.jpg,happy
processed_images\happy_Training_77072205.jpg_0.jpg,happy
processed_images\happy_Training_77073327.jpg_0.jpg,happy
processed_images\happy_Training_77073768.jpg_0.jpg,happy
processed_images\happy_Training_77128306.jpg_0.jpg,happy
processed_images\happy_Training_77132618.jpg_0.jpg,happy
processed_images\happy_Training_77158825.jpg_0.jpg,happy
processed_images\happy_Training_77213846.jpg_0.jpg,happy
processed_images\happy_Training_77214532.jpg_0.jpg,happy
processed_images\happy_Training_77219425.jpg_0.jpg,happy
processed_images\happy_Training_77222637.jpg_0.jpg,happy
processed_images\happy_Training_77225496.jpg_0.jpg,happy
processed_images\happy_Training_77235939.jpg_0.jpg,happy
processed_images\happy_Training_77243607.jpg_0.jpg,happy
processed_images\happy_Training_77243615.jpg_0.jpg,happy
processed_images\happy_Training_77249914.jpg_0.jpg,happy
processed_images\happy_Training_77266827.jpg_0.jpg,happy
processed_images\happy_Training_77289390.jpg_0.jpg,happy
processed_images\happy_Training_77295599.jpg_0.jpg,happy
processed_images\happy_Training_77311061.jpg_0.jpg,happy
processed_images\happy_Training_77318872.jpg_0.jpg,happy
processed_images\happy_Training_77345859.jpg_0.jpg,happy
processed_images\happy_Training_77357069.jpg_0.jpg,happy
processed_images\happy_Training_77366907.jpg_0.jpg,happy
processed_images\happy_Training_77368561.jpg_0.jpg,happy
processed_images\happy_Training_77375447.jpg_0.jpg,happy
processed_images\happy_Training_77377346.jpg_0.jpg,happy
processed_images\happy_Training_77391961.jpg_0.jpg,happy
processed_images\happy_Training_77402702.jpg_0.jpg,happy
processed_images\happy_Training_77408087.jpg_0.jpg,happy
processed_images\happy_Training_77423051.jpg_0.jpg,happy
processed_images\happy_Training_77444504.jpg_0.jpg,happy
processed_images\happy_Training_77447327.jpg_0.jpg,happy
processed_images\happy_Training_77457187.jpg_0.jpg,happy
processed_images\happy_Training_77508229.jpg_0.jpg,happy
processed_images\happy_Training_77516292.jpg_0.jpg,happy
processed_images\happy_Training_77547121.jpg_0.jpg,happy
processed_images\happy_Training_77548072.jpg_0.jpg,happy
processed_images\happy_Training_77549144.jpg_0.jpg,happy
processed_images\happy_Training_77572505.jpg_0.jpg,happy
processed_images\happy_Training_77575993.jpg_0.jpg,happy
processed_images\happy_Training_77629844.jpg_0.jpg,happy
processed_images\happy_Training_77630291.jpg_0.jpg,happy
processed_images\happy_Training_77649206.jpg_0.jpg,happy
processed_images\happy_Training_77651064.jpg_0.jpg,happy
processed_images\happy_Training_77689440.jpg_0.jpg,happy
